Anonymous Order Key,Anonymous Customer Key,Order Date,Ship Date,Ship Mode,Segment,Country,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Product ID Reused,Product Name Multiple IDs,Product Key,Shipping Days,Order Year,Order Month Number,Order Month,Order Year-Month,Data Quality Issue Count,Data Quality Status,Data Quality Notes
ORD-02457,CUST-0144,2017-11-08,2017-11-11,Second Class,Consumer,United States,Kentucky,South,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,261.96,False,False,FUR-BO-10001798 | Bush Somerset Collection Bookcase,3,2017,11,November,2017-11,0,Passed,No known data-quality issue
ORD-03106,CUST-0564,2018-08-18,2018-08-23,Second Class,Corporate,United States,New York,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,37.91,False,False,TEC-PH-10002538 | Grandstream GXP1160 VoIP phone,5,2018,8,August,2018-08,0,Passed,No known data-quality issue
ORD-03106,CUST-0564,2018-08-18,2018-08-23,Second Class,Corporate,United States,New York,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",88.02,False,False,"FUR-FU-10000521 | Seth Thomas 14"" Putty-Colored Wall Clock",5,2018,8,August,2018-08,0,Passed,No known data-quality issue
ORD-04145,CUST-0123,2015-12-26,2015-12-31,Standard Class,Consumer,United States,Illinois,Central,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",8.69,False,False,"OFF-BI-10002103 | Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5,2015,12,December,2015-12,0,Passed,No known data-quality issue
ORD-01282,CUST-0687,2016-11-29,2016-12-03,Standard Class,Corporate,United States,Michigan,Central,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",301.96,False,False,"FUR-CH-10004853 | Global Manager's Adjustable Task Chair, Storm",4,2016,11,November,2016-11,0,Passed,No known data-quality issue
ORD-01282,CUST-0687,2016-11-29,2016-12-03,Standard Class,Corporate,United States,Michigan,Central,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,555.21,False,False,OFF-AP-10000179 | Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,4,2016,11,November,2016-11,0,Passed,No known data-quality issue
ORD-01282,CUST-0687,2016-11-29,2016-12-03,Standard Class,Corporate,United States,Michigan,Central,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",523.48,False,False,"OFF-ST-10001272 | Mini 13-1/2 Capacity Data Binder Rack, Pearl",4,2016,11,November,2016-11,0,Passed,No known data-quality issue
ORD-01282,CUST-0687,2016-11-29,2016-12-03,Standard Class,Corporate,United States,Michigan,Central,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",161.82,False,False,"OFF-AR-10004042 | BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",4,2016,11,November,2016-11,0,Passed,No known data-quality issue
ORD-03997,CUST-0531,2018-09-15,2018-09-19,Standard Class,Home Office,United States,New York,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",35.56,False,False,"FUR-FU-10000221 | Master Caster Door Stop, Brown",4,2018,9,September,2018-09,0,Passed,No known data-quality issue
ORD-03810,CUST-0060,2018-05-19,2018-05-23,Standard Class,Consumer,United States,Washington,West,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,97.16,False,False,OFF-AP-10001563 | Belkin Premiere Surge Master II 8-outlet surge protector,4,2018,5,May,2018-05,0,Passed,No known data-quality issue
ORD-03420,CUST-0456,2018-12-17,2018-12-21,Standard Class,Consumer,United States,California,West,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",15.24,False,False,"OFF-BI-10000605 | Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",4,2018,12,December,2018-12,0,Passed,No known data-quality issue
ORD-03420,CUST-0456,2018-12-17,2018-12-21,Standard Class,Consumer,United States,California,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13.23,False,False,"OFF-PA-10002615 | Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4,2018,12,December,2018-12,0,Passed,No known data-quality issue
ORD-04528,CUST-0289,2017-12-11,2017-12-13,Second Class,Consumer,United States,Colorado,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,243.384,False,False,OFF-ST-10001963 | Tennsco Regal Shelving Units,2,2017,12,December,2017-12,0,Passed,No known data-quality issue
ORD-04528,CUST-0289,2017-12-11,2017-12-13,Second Class,Consumer,United States,Colorado,West,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,False,False,TEC-AC-10001267 | Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,2,2017,12,December,2017-12,0,Passed,No known data-quality issue
ORD-04528,CUST-0289,2017-12-11,2017-12-13,Second Class,Consumer,United States,Colorado,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,300.768,False,False,TEC-PH-10002103 | Jabra SPEAK 410,2,2017,12,December,2017-12,0,Passed,No known data-quality issue
ORD-03637,CUST-0071,2018-09-24,2018-09-26,Second Class,Consumer,United States,Florida,South,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",17.88,False,False,"TEC-AC-10002857 | Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",2,2018,9,September,2018-09,0,Passed,No known data-quality issue
ORD-03637,CUST-0071,2018-09-24,2018-09-26,Second Class,Consumer,United States,Florida,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",235.944,False,False,"OFF-LA-10003930 | Dot Matrix Printer Tape Reel Labels, White, 5000/Box",2,2018,9,September,2018-09,0,Passed,No known data-quality issue
ORD-01643,CUST-0208,2016-10-04,2016-10-09,Second Class,Corporate,United States,Georgia,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,False,False,FUR-CH-10001482 | Office Star - Mesh Screen back chair with Vinyl seat,5,2016,10,October,2016-10,0,Passed,No known data-quality issue
ORD-04492,CUST-0499,2017-08-15,2017-08-21,Standard Class,Consumer,United States,Colorado,West,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,18.882,False,False,OFF-BI-10001989 | Premium Transparent Presentation Covers by GBC,6,2017,8,August,2017-08,0,Passed,No known data-quality issue
ORD-04492,CUST-0499,2017-08-15,2017-08-21,Standard Class,Consumer,United States,Colorado,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122.328,False,False,OFF-AP-10003287 | Tripp Lite TLP810NET Broadband Surge for Modem/Fax,6,2017,8,August,2017-08,0,Passed,No known data-quality issue
ORD-01915,CUST-0624,2017-05-20,2017-05-25,Standard Class,Home Office,United States,California,West,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,False,False,FUR-FU-10000576 | Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,5,2017,5,May,2017-05,0,Passed,No known data-quality issue
ORD-01915,CUST-0624,2017-05-20,2017-05-25,Standard Class,Home Office,United States,California,West,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.424,False,False,OFF-BI-10004728 | Wilson Jones Turn Tabs Binder Tool for Ring Binders,5,2017,5,May,2017-05,0,Passed,No known data-quality issue
ORD-02386,CUST-0353,2017-12-18,2017-12-22,Standard Class,Corporate,United States,Minnesota,Central,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,False,False,FUR-FU-10000732 | Eldon 200 Class Desk Accessories,4,2017,12,December,2017-12,0,Passed,No known data-quality issue
ORD-04085,CUST-0388,2018-07-30,2018-08-03,Second Class,Consumer,United States,California,West,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,330.4,False,False,OFF-ST-10000585 | Economy Rollaway Files,4,2018,7,July,2018-07,0,Passed,No known data-quality issue
ORD-04085,CUST-0388,2018-07-30,2018-08-03,Second Class,Consumer,United States,California,West,OFF-LA-10002787,Office Supplies,Labels,Avery 480,26.25,False,False,OFF-LA-10002787 | Avery 480,4,2018,7,July,2018-07,0,Passed,No known data-quality issue
ORD-02892,CUST-0673,2018-06-10,2018-06-15,Standard Class,Consumer,United States,Michigan,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,True,False,TEC-AC-10003832 | Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,5,2018,6,June,2018-06,1,Review Required,Product ID reused for different products
ORD-04767,CUST-0774,2018-07-21,2018-07-25,Standard Class,Home Office,United States,New Jersey,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,6.48,False,False,OFF-PA-10001934 | Xerox 1993,4,2018,7,July,2018-07,0,Passed,No known data-quality issue
ORD-03276,CUST-0133,2018-12-30,2019-01-05,Standard Class,Home Office,United States,Indiana,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",209.3,False,False,"OFF-AP-10002457 | Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",6,2018,12,December,2018-12,0,Passed,No known data-quality issue
ORD-01726,CUST-0065,2017-04-01,2017-04-08,Standard Class,Corporate,United States,Arizona,West,OFF-FA-10003112,Office Supplies,Fasteners,Staples,31.56,False,True,OFF-FA-10003112 | Staples,7,2017,4,April,2017-04,1,Review Required,Product name linked to multiple IDs
ORD-01726,CUST-0065,2017-04-01,2017-04-08,Standard Class,Corporate,United States,Arizona,West,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.144,False,False,OFF-AP-10002350 | Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,7,2017,4,April,2017-04,0,Passed,No known data-quality issue
ORD-02605,CUST-0051,2017-12-11,2017-12-16,Second Class,Corporate,United States,Washington,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,14.8,False,False,FUR-FU-10001935 | 3M Hangers With Command Adhesive,5,2017,12,December,2017-12,0,Passed,No known data-quality issue
ORD-02605,CUST-0051,2017-12-11,2017-12-16,Second Class,Corporate,United States,Washington,West,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.376,False,False,TEC-PH-10003273 | AT&T TR1909W,5,2017,12,December,2017-12,0,Passed,No known data-quality issue
ORD-02605,CUST-0051,2017-12-11,2017-12-16,Second Class,Corporate,United States,Washington,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,316.0,False,False,TEC-AC-10001142 | First Data FD10 PIN Pad,5,2017,12,December,2017-12,0,Passed,No known data-quality issue
ORD-02165,CUST-0713,2017-10-23,2017-10-29,Standard Class,Home Office,United States,New York,East,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",379.4,False,False,"OFF-PA-10000482 | Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",6,2017,10,October,2017-10,0,Passed,No known data-quality issue
ORD-03555,CUST-0047,2018-06-19,2018-06-23,Standard Class,Corporate,United States,New York,East,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,97.82,False,False,OFF-PA-10003892 | Xerox 1943,4,2018,6,June,2018-06,0,Passed,No known data-quality issue
ORD-03555,CUST-0047,2018-06-19,2018-06-23,Standard Class,Corporate,United States,New York,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,103.12,False,False,TEC-AC-10001101 | Sony 16GB Class 10 Micro SDHC R40 Memory Card,4,2018,6,June,2018-06,0,Passed,No known data-quality issue
ORD-02235,CUST-0169,2017-08-22,2017-08-28,Standard Class,Consumer,United States,Ohio,East,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,113.552,False,False,OFF-AP-10002439 | Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,6,2017,8,August,2017-08,0,Passed,No known data-quality issue
ORD-02235,CUST-0169,2017-08-22,2017-08-28,Standard Class,Consumer,United States,Ohio,East,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,3.318,False,False,OFF-BI-10002827 | Avery Durable Poly Binders,6,2017,8,August,2017-08,0,Passed,No known data-quality issue
ORD-02235,CUST-0169,2017-08-22,2017-08-28,Standard Class,Consumer,United States,Ohio,East,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,134.288,False,False,OFF-EN-10002230 | Airmail Envelopes,6,2017,8,August,2017-08,0,Passed,No known data-quality issue
ORD-04593,CUST-0262,2017-09-19,2017-09-19,Same Day,Home Office,United States,Illinois,Central,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,701.372,False,False,FUR-CH-10001215 | Global Troy Executive Leather Low-Back Tilter,0,2017,9,September,2017-09,0,Passed,No known data-quality issue
ORD-04593,CUST-0262,2017-09-19,2017-09-19,Same Day,Home Office,United States,Illinois,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,2.308,True,False,OFF-BI-10004654 | Avery Binding System Hidden Tab Executive Style Index Sets,0,2017,9,September,2017-09,1,Review Required,Product ID reused for different products
ORD-01392,CUST-0126,2016-08-24,2016-08-28,Standard Class,Consumer,United States,Texas,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",999.432,False,False,"OFF-ST-10001490 | Hot File 7-Pocket, Floor Stand",4,2016,8,August,2016-08,0,Passed,No known data-quality issue
ORD-01392,CUST-0126,2016-08-24,2016-08-28,Standard Class,Consumer,United States,Texas,Central,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,724.08,False,False,OFF-ST-10001511 | Space Solutions Commercial Steel Shelving,4,2016,8,August,2016-08,0,Passed,No known data-quality issue
ORD-01392,CUST-0126,2016-08-24,2016-08-28,Standard Class,Consumer,United States,Texas,Central,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,918.785,False,False,FUR-TA-10001768 | Hon Racetrack Conference Tables,4,2016,8,August,2016-08,0,Passed,No known data-quality issue
ORD-01392,CUST-0126,2016-08-24,2016-08-28,Standard Class,Consumer,United States,Texas,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.724,False,False,"OFF-BI-10003981 | Avery Durable Plastic 1"" Binders",4,2016,8,August,2016-08,0,Passed,No known data-quality issue
ORD-02028,CUST-0707,2017-03-26,2017-03-30,Standard Class,Corporate,United States,New York,East,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",459.95,False,False,"OFF-ST-10001522 | Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",4,2017,3,March,2017-03,0,Passed,No known data-quality issue
ORD-02320,CUST-0629,2017-11-04,2017-11-04,Same Day,Consumer,United States,Kentucky,South,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",10.74,False,False,"OFF-FA-10000621 | OIC Colored Binder Clips, Assorted Sizes",0,2017,11,November,2017-11,0,Passed,No known data-quality issue
ORD-03404,CUST-0752,2018-06-08,2018-06-10,Second Class,Corporate,United States,Texas,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,23.76,False,False,OFF-SU-10004231 | Acme Tagit Stainless Steel Antibacterial Scissors,2,2018,6,June,2018-06,0,Passed,No known data-quality issue
ORD-03404,CUST-0752,2018-06-08,2018-06-10,Second Class,Corporate,United States,Texas,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,85.056,False,True,OFF-PA-10000474 | Easy-staple paper,2,2018,6,June,2018-06,1,Review Required,Product name linked to multiple IDs
ORD-03404,CUST-0752,2018-06-08,2018-06-10,Second Class,Corporate,United States,Texas,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,381.576,False,False,TEC-PH-10004042 | ClearOne Communications CHAT 70 OC Speaker Phone,2,2018,6,June,2018-06,0,Passed,No known data-quality issue
ORD-00647,CUST-0654,2015-12-24,2015-12-26,First Class,Consumer,United States,Ohio,East,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,False,False,"FUR-FU-10003096 | Master Giant Foot Doorstop, Safety Yellow",2,2015,12,December,2015-12,0,Passed,No known data-quality issue
ORD-04670,CUST-0531,2018-06-09,2018-06-13,Standard Class,Home Office,United States,Illinois,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.976,False,False,FUR-FU-10002759 | 12-1/2 Diameter Round Wall Clock,4,2018,6,June,2018-06,0,Passed,No known data-quality issue
ORD-04670,CUST-0531,2018-06-09,2018-06-13,Standard Class,Home Office,United States,Illinois,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",108.925,False,False,"FUR-TA-10000688 | Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",4,2018,6,June,2018-06,0,Passed,No known data-quality issue
ORD-04670,CUST-0531,2018-06-09,2018-06-13,Standard Class,Home Office,United States,Illinois,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",36.352,True,False,"OFF-PA-10002377 | Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",4,2018,6,June,2018-06,1,Review Required,Product ID reused for different products
ORD-02981,CUST-0747,2018-06-15,2018-06-22,Standard Class,Consumer,United States,Illinois,Central,OFF-AR-10001954,Office Supplies,Art,Newell 331,19.56,False,False,OFF-AR-10001954 | Newell 331,7,2018,6,June,2018-06,0,Passed,No known data-quality issue
ORD-03357,CUST-0625,2018-12-05,2018-12-08,First Class,Consumer,United States,Indiana,Central,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,False,False,OFF-AP-10004532 | Kensington 6 Outlet Guardian Standard Surge Protector,3,2018,12,December,2018-12,0,Passed,No known data-quality issue
ORD-03357,CUST-0625,2018-12-05,2018-12-08,First Class,Consumer,United States,Indiana,Central,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",38.9,False,False,"OFF-PA-10002137 | Southworth 100% Résumé Paper, 24lb.",3,2018,12,December,2018-12,0,Passed,No known data-quality issue
ORD-03357,CUST-0625,2018-12-05,2018-12-08,First Class,Consumer,United States,Indiana,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,True,False,TEC-AC-10003832 | Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,3,2018,12,December,2018-12,1,Review Required,Product ID reused for different products
ORD-04733,CUST-0140,2018-03-18,2018-03-23,Standard Class,Consumer,United States,Texas,Central,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,2.688,False,False,OFF-AP-10000804 | Hoover Portapower Portable Vacuum,5,2018,3,March,2018-03,0,Passed,No known data-quality issue
